Node_Label,ID_,Location,Parent_Foreign_Id,Parent_Foreign_Source,IP_Management,MgmtType_,svc_Forced,cat_,Asset_category,Asset_region,Asset_serialNumber,Asset_assetNumber,Asset_latitude,Asset_longitude,Asset_thresholdCategory,Asset_notifyCategory,Asset_pollerCategory,Asset_displayCategory,Asset_managedObjectType,Asset_managedObjectInstance,Asset_circuitId,Asset_description,MetaData_requisition:serviceId,MetaData_requisition:serviceName,MetaData_requisition:customerId,MetaData_requisition:customerName,Asset_comment,Asset_building,Asset_floor,Asset_room,Asset_rack,Asset_rackunitheight,Asset_slot,Asset_port,Asset_region,Asset_division,Asset_department,Asset_address1,Asset_address2,Asset_city,Asset_state,Asset_zip,Asset_country,Asset_modelnumber,Asset_serialNumber,Asset_manufacturer,Asset_vendor,Asset_vendorphone,Asset_vendorfax,Asset_userlastmodified,Asset_lastmodifieddate,Asset_dateinstalled,Asset_lease,Asset_leaseexpires,Asset_supportphone,Asset_maintcontract,Asset_maintcontractexpires,Asset_username,Asset_password,Asset_enable,Asset_autoenable,Asset_connection,Asset_operatingsystem,Asset_cpu,Asset_ram,Asset_storagectrl,Asset_hdd1,Asset_hdd2,Asset_hdd3,Asset_hdd4,Asset_hdd5,Asset_hdd6,Asset_numpowersupplies,Asset_inputpower,Asset_additionalhardware,Asset_admin,Asset_snmpcommunity
ONT_100060713804,ONT_100060713804,Default,SO18BPK1_POLE_46_SPL16_1,temp2,,N,,ONT,,SOTN001,,,'50.93121310,'-1.37530770,,,,,,,,USPRN_100060713804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060713805,ONT_100060713805,Default,SO18BPK1_POLE_46_SPL16_1,temp2,,N,,ONT,,SOTN001,,,'50.93131450,'-1.37577590,,,,,,,,USPRN_100060713805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060713806,ONT_100060713806,Default,SO18BPK1_POLE_46_SPL16_1,temp2,,N,,ONT,,SOTN001,,,'50.93126680,'-1.37526420,,,,,,,,USPRN_100060713806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060713807,ONT_100060713807,Default,SO18BPK1_POLE_46_SPL16_1,temp2,,N,,ONT,,SOTN001,,,'50.93138610,'-1.37571800,,,,,,,,USPRN_100060713807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060713808,ONT_100060713808,Default,SO18BPK1_POLE_46_SPL16_1,temp2,,N,,ONT,,SOTN001,,,'50.93128420,'-1.37515020,,,,,,,,USPRN_100060713808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060713809,ONT_100060713809,Default,SO18BPK1_POLE_46_SPL16_1,temp2,,N,,ONT,,SOTN001,,,'50.93143040,'-1.37558930,,,,,,,,USPRN_100060713809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060713810,ONT_100060713810,Default,SO18BPK1_POLE_47_SPL16_0,temp2,,N,,ONT,,SOTN001,,,'50.93133790,'-1.37510680,,,,,,,,USPRN_100060713810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060713811,ONT_100060713811,Default,SO18BPK1_POLE_47_SPL16_0,temp2,,N,,ONT,,SOTN001,,,'50.93148400,'-1.37553170,,,,,,,,USPRN_100060713811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060713812,ONT_100060713812,Default,SO18BPK1_POLE_47_SPL16_0,temp2,,N,,ONT,,SOTN001,,,'50.93138240,'-1.37502080,,,,,,,,USPRN_100060713812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060713813,ONT_100060713813,Default,SO18BPK1_POLE_47_SPL16_0,temp2,,N,,ONT,,SOTN001,,,'50.93140910,'-1.37497770,,,,,,,,USPRN_100060713813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060713814,ONT_100060713814,Default,SO18BPK1_POLE_47_SPL16_0,temp2,,N,,ONT,,SOTN001,,,'50.93143560,'-1.37487780,,,,,,,,USPRN_100060713814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060713815,ONT_100060713815,Default,SO18BPK1_POLE_47_SPL16_0,temp2,,N,,ONT,,SOTN001,,,'50.93147110,'-1.37480610,,,,,,,,USPRN_100060713815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060713816,ONT_100060713816,Default,SO18BPK1_POLE_47_SPL16_0,temp2,,N,,ONT,,SOTN001,,,'50.93149770,'-1.37472040,,,,,,,,USPRN_100060713816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060713817,ONT_100060713817,Default,SO18BPK1_POLE_47_SPL16_0,temp2,,N,,ONT,,SOTN001,,,'50.93154210,'-1.37462020,,,,,,,,USPRN_100060713817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060713818,ONT_100060713818,Default,SO18BPK1_POLE_47_SPL16_0,temp2,,N,,ONT,,SOTN001,,,'50.93157770,'-1.37454850,,,,,,,,USPRN_100060713818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060713819,ONT_100060713819,Default,SO18BPK1_POLE_47_SPL16_0,temp2,,N,,ONT,,SOTN001,,,'50.93152260,'-1.37435010,,,,,,,,USPRN_100060713819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060713820,ONT_100060713820,Default,SO18BPK1_POLE_47_SPL16_0,temp2,,N,,ONT,,SOTN001,,,'50.93166660,'-1.37436240,,,,,,,,USPRN_100060713820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060713821,ONT_100060713821,Default,SO18BPK1_POLE_47_SPL16_0,temp2,,N,,ONT,,SOTN001,,,'50.93169300,'-1.37424820,,,,,,,,USPRN_100060713821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060713822,ONT_100060713822,Default,SO18BPK1_POLE_47_SPL16_0,temp2,,N,,ONT,,SOTN001,,,'50.93173750,'-1.37416220,,,,,,,,USPRN_100060713822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060713823,ONT_100060713823,Default,SO18BPK1_POLE_47_SPL16_0,temp2,,N,,ONT,,SOTN001,,,'50.93180880,'-1.37404740,,,,,,,,USPRN_100060713823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060713824,ONT_100060713824,Default,SO18BPK1_POLE_47_SPL16_0,temp2,,N,,ONT,,SOTN001,,,'50.93181720,'-1.37394770,,,,,,,,USPRN_100060713824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060713825,ONT_100060713825,Default,SO18BPK1_POLE_47_SPL16_0,temp2,,N,,ONT,,SOTN001,,,'50.93184370,'-1.37384770,,,,,,,,USPRN_100060713825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060713826,ONT_100060713826,Default,SO18BPK1_POLE_47_SPL16_1,temp2,,N,,ONT,,SOTN001,,,'50.93187930,'-1.37377600,,,,,,,,USPRN_100060713826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060713827,ONT_100060713827,Default,SO18BPK1_POLE_47_SPL16_1,temp2,,N,,ONT,,SOTN001,,,'50.93191480,'-1.37370440,,,,,,,,USPRN_100060713827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060713828,ONT_100060713828,Default,SO18BPK1_POLE_47_SPL16_1,temp2,,N,,ONT,,SOTN001,,,'50.93195920,'-1.37359000,,,,,,,,USPRN_100060713828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060713830,ONT_100060713830,Default,SO18BPK1_POLE_47_SPL16_1,temp2,,N,,ONT,,SOTN001,,,'50.93204680,'-1.37316190,,,,,,,,USPRN_100060713830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060713831,ONT_100060713831,Default,SO18BPK1_POLE_47_SPL16_1,temp2,,N,,ONT,,SOTN001,,,'50.93207370,'-1.37313310,,,,,,,,USPRN_100060713831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060713832,ONT_100060713832,Default,SO18BPK1_POLE_47_SPL16_1,temp2,,N,,ONT,,SOTN001,,,'50.93213620,'-1.37306110,,,,,,,,USPRN_100060713832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060713833,ONT_100060713833,Default,SO18BPK1_POLE_47_SPL16_1,temp2,,N,,ONT,,SOTN001,,,'50.93216290,'-1.37300380,,,,,,,,USPRN_100060713833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060713834,ONT_100060713834,Default,SO18BPK1_POLE_47_SPL16_1,temp2,,N,,ONT,,SOTN001,,,'50.93220770,'-1.37297470,,,,,,,,USPRN_100060713834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060713835,ONT_100060713835,Default,SO18BPK1_POLE_47_SPL16_1,temp2,,N,,ONT,,SOTN001,,,'50.93222520,'-1.37288910,,,,,,,,USPRN_100060713835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060713836,ONT_100060713836,Default,SO18BPK1_POLE_47_SPL16_1,temp2,,N,,ONT,,SOTN001,,,'50.93224290,'-1.37283190,,,,,,,,USPRN_100060713836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060713837,ONT_100060713837,Default,SO18BPK1_POLE_47_SPL16_1,temp2,,N,,ONT,,SOTN001,,,'50.93227860,'-1.37278880,,,,,,,,USPRN_100060713837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060713838,ONT_100060713838,Default,SO18BPK1_POLE_47_SPL16_1,temp2,,N,,ONT,,SOTN001,,,'50.93230540,'-1.37274570,,,,,,,,USPRN_100060713838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060713839,ONT_100060713839,Default,SO18BPK1_POLE_47_SPL16_1,temp2,,N,,ONT,,SOTN001,,,'50.93233200,'-1.37267420,,,,,,,,USPRN_100060713839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060713840,ONT_100060713840,Default,SO18BPK1_POLE_47_SPL16_1,temp2,,N,,ONT,,SOTN001,,,'50.93235870,'-1.37261690,,,,,,,,USPRN_100060713840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060713841,ONT_100060713841,Default,SO18BPK1_POLE_47_SPL16_1,temp2,,N,,ONT,,SOTN001,,,'50.93238530,'-1.37255960,,,,,,,,USPRN_100060713841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060713842,ONT_100060713842,Default,SO18BPK1_POLE_47_SPL16_1,temp2,,N,,ONT,,SOTN001,,,'50.93240300,'-1.37250250,,,,,,,,USPRN_100060713842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060713843,ONT_100060713843,Default,SO18BPK1_POLE_48_SPL16_0,temp2,,N,,ONT,,SOTN001,,,'50.93244780,'-1.37247340,,,,,,,,USPRN_100060713843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060713844,ONT_100060713844,Default,SO18BPK1_POLE_48_SPL16_0,temp2,,N,,ONT,,SOTN001,,,'50.93247450,'-1.37241610,,,,,,,,USPRN_100060713844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060713845,ONT_100060713845,Default,SO18BPK1_POLE_48_SPL16_0,temp2,,N,,ONT,,SOTN001,,,'50.93249220,'-1.37235900,,,,,,,,USPRN_100060713845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060713846,ONT_100060713846,Default,SO18BPK1_POLE_48_SPL16_0,temp2,,N,,ONT,,SOTN001,,,'50.93252780,'-1.37230150,,,,,,,,USPRN_100060713846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060713847,ONT_100060713847,Default,SO18BPK1_POLE_48_SPL16_0,temp2,,N,,ONT,,SOTN001,,,'50.93254530,'-1.37221590,,,,,,,,USPRN_100060713847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060713848,ONT_100060713848,Default,SO18BPK1_POLE_48_SPL16_0,temp2,,N,,ONT,,SOTN001,,,'50.93258120,'-1.37218700,,,,,,,,USPRN_100060713848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060713849,ONT_100060713849,Default,SO18BPK1_POLE_48_SPL16_0,temp2,,N,,ONT,,SOTN001,,,'50.93261680,'-1.37212960,,,,,,,,USPRN_100060713849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060713850,ONT_100060713850,Default,SO18BPK1_POLE_48_SPL16_0,temp2,,N,,ONT,,SOTN001,,,'50.93264340,'-1.37205810,,,,,,,,USPRN_100060713850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060713851,ONT_100060713851,Default,SO18BPK1_POLE_48_SPL16_0,temp2,,N,,ONT,,SOTN001,,,'50.93267900,'-1.37198640,,,,,,,,USPRN_100060713851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060713852,ONT_100060713852,Default,SO18BPK1_POLE_48_SPL16_0,temp2,,N,,ONT,,SOTN001,,,'50.93270560,'-1.37191490,,,,,,,,USPRN_100060713852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060713853,ONT_100060713853,Default,SO18BPK1_POLE_48_SPL16_0,temp2,,N,,ONT,,SOTN001,,,'50.93273220,'-1.37184340,,,,,,,,USPRN_100060713853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060713854,ONT_100060713854,Default,SO18BPK1_POLE_48_SPL16_0,temp2,,N,,ONT,,SOTN001,,,'50.93275890,'-1.37180030,,,,,,,,USPRN_100060713854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060713855,ONT_100060713855,Default,SO18BPK1_POLE_48_SPL16_0,temp2,,N,,ONT,,SOTN001,,,'50.93281210,'-1.37165730,,,,,,,,USPRN_100060713855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060713856,ONT_100060713856,Default,SO18BPK1_POLE_48_SPL16_0,temp2,,N,,ONT,,SOTN001,,,'50.93283860,'-1.37155730,,,,,,,,USPRN_100060713856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060716156,ONT_100060716156,Default,SO18BPK1_POLE_48_SPL16_0,temp2,,N,,ONT,,SOTN001,,,'50.92124970,'-1.36872610,,,,,,,,USPRN_100060716156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060716157,ONT_100060716157,Default,SO18BPK1_POLE_48_SPL16_0,temp2,,N,,ONT,,SOTN001,,,'50.92128570,'-1.36872560,,,,,,,,USPRN_100060716157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060716158,ONT_100060716158,Default,SO18BPK1_POLE_48_SPL16_1,temp2,,N,,ONT,,SOTN001,,,'50.92135760,'-1.36871040,,,,,,,,USPRN_100060716158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060716159,ONT_100060716159,Default,SO18BPK1_POLE_48_SPL16_1,temp2,,N,,ONT,,SOTN001,,,'50.92140250,'-1.36870980,,,,,,,,USPRN_100060716159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060716163,ONT_100060716163,Default,SO18BPK1_POLE_48_SPL16_1,temp2,,N,,ONT,,SOTN001,,,'50.92294050,'-1.36876010,,,,,,,,USPRN_100060716163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060716164,ONT_100060716164,Default,SO18BPK1_POLE_48_SPL16_1,temp2,,N,,ONT,,SOTN001,,,'50.92306660,'-1.36878680,,,,,,,,USPRN_100060716164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060716165,ONT_100060716165,Default,SO18BPK1_POLE_48_SPL16_1,temp2,,N,,ONT,,SOTN001,,,'50.92320130,'-1.36875660,,,,,,,,USPRN_100060716165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060716174,ONT_100060716174,Default,SO18BPK1_POLE_48_SPL16_1,temp2,,N,,ONT,,SOTN001,,,'50.92332710,'-1.36874060,,,,,,,,USPRN_100060716174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060716176,ONT_100060716176,Default,SO18BPK1_POLE_48_SPL16_1,temp2,,N,,ONT,,SOTN001,,,'50.92345290,'-1.36871050,,,,,,,,USPRN_100060716176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060716178,ONT_100060716178,Default,SO18BPK1_POLE_48_SPL16_1,temp2,,N,,ONT,,SOTN001,,,'50.92360560,'-1.36867990,,,,,,,,USPRN_100060716178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060716180,ONT_100060716180,Default,SO18BPK1_POLE_48_SPL16_1,temp2,,N,,ONT,,SOTN001,,,'50.92369540,'-1.36866450,,,,,,,,USPRN_100060716180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060716181,ONT_100060716181,Default,SO18BPK1_POLE_48_SPL16_1,temp2,,N,,ONT,,SOTN001,,,'50.92387590,'-1.36877590,,,,,,,,USPRN_100060716181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060716183,ONT_100060716183,Default,SO18BPK1_POLE_48_SPL16_1,temp2,,N,,ONT,,SOTN001,,,'50.92393890,'-1.36878920,,,,,,,,USPRN_100060716183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060716185,ONT_100060716185,Default,SO18BPK1_POLE_48_SPL16_1,temp2,,N,,ONT,,SOTN001,,,'50.92406460,'-1.36875910,,,,,,,,USPRN_100060716185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060718600,ONT_100060718600,Default,SO18BPK1_POLE_48_SPL16_1,temp2,,N,,ONT,,SOTN001,,,'50.92568590,'-1.37425780,,,,,,,,USPRN_100060718600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060718601,ONT_100060718601,Default,SO18BPK1_POLE_48_SPL16_1,temp2,,N,,ONT,,SOTN001,,,'50.92631640,'-1.37444850,,,,,,,,USPRN_100060718601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060718602,ONT_100060718602,Default,SO18BPK1_POLE_48_SPL16_1,temp2,,N,,ONT,,SOTN001,,,'50.92575770,'-1.37422830,,,,,,,,USPRN_100060718602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060718603,ONT_100060718603,Default,SO18BPK1_POLE_48_SPL16_1,temp2,,N,,ONT,,SOTN001,,,'50.92635220,'-1.37441950,,,,,,,,USPRN_100060718603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060718604,ONT_100060718604,Default,SO18BPK1_POLE_49_SPL16_0,temp2,,N,,ONT,,SOTN001,,,'50.92581150,'-1.37419920,,,,,,,,USPRN_100060718604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060718605,ONT_100060718605,Default,SO18BPK1_POLE_49_SPL16_0,temp2,,N,,ONT,,SOTN001,,,'50.92591000,'-1.37412670,,,,,,,,USPRN_100060718605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060718606,ONT_100060718606,Default,SO18BPK1_POLE_49_SPL16_0,temp2,,N,,ONT,,SOTN001,,,'50.92644200,'-1.37438990,,,,,,,,USPRN_100060718606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060718607,ONT_100060718607,Default,SO18BPK1_POLE_49_SPL16_0,temp2,,N,,ONT,,SOTN001,,,'50.92597280,'-1.37409740,,,,,,,,USPRN_100060718607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060718608,ONT_100060718608,Default,SO18BPK1_POLE_49_SPL16_0,temp2,,N,,ONT,,SOTN001,,,'50.92648680,'-1.37436080,,,,,,,,USPRN_100060718608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060718609,ONT_100060718609,Default,SO18BPK1_POLE_49_SPL16_0,temp2,,N,,ONT,,SOTN001,,,'50.92604460,'-1.37406800,,,,,,,,USPRN_100060718609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060718610,ONT_100060718610,Default,SO18BPK1_POLE_49_SPL16_0,temp2,,N,,ONT,,SOTN001,,,'50.92655880,'-1.37437410,,,,,,,,USPRN_100060718610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060718611,ONT_100060718611,Default,SO18BPK1_POLE_49_SPL16_0,temp2,,N,,ONT,,SOTN001,,,'50.92610740,'-1.37403870,,,,,,,,USPRN_100060718611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060718612,ONT_100060718612,Default,SO18BPK1_POLE_49_SPL16_0,temp2,,N,,ONT,,SOTN001,,,'50.92661240,'-1.37430220,,,,,,,,USPRN_100060718612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060718613,ONT_100060718613,Default,SO18BPK1_POLE_49_SPL16_0,temp2,,N,,ONT,,SOTN001,,,'50.92616940,'-1.37386710,,,,,,,,USPRN_100060718613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060718614,ONT_100060718614,Default,SO18BPK1_POLE_49_SPL16_0,temp2,,N,,ONT,,SOTN001,,,'50.92668410,'-1.37425860,,,,,,,,USPRN_100060718614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060718615,ONT_100060718615,Default,SO18BPK1_POLE_49_SPL16_0,temp2,,N,,ONT,,SOTN001,,,'50.92619630,'-1.37385250,,,,,,,,USPRN_100060718615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060718616,ONT_100060718616,Default,SO18BPK1_POLE_49_SPL16_0,temp2,,N,,ONT,,SOTN001,,,'50.92674670,'-1.37420080,,,,,,,,USPRN_100060718616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060718617,ONT_100060718617,Default,SO18BPK1_POLE_49_SPL16_0,temp2,,N,,ONT,,SOTN001,,,'50.92629570,'-1.37393650,,,,,,,,USPRN_100060718617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060718618,ONT_100060718618,Default,SO18BPK1_POLE_49_SPL16_0,temp2,,N,,ONT,,SOTN001,,,'50.92680970,'-1.37420000,,,,,,,,USPRN_100060718618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060718619,ONT_100060718619,Default,SO18BPK1_POLE_49_SPL16_0,temp2,,N,,ONT,,SOTN001,,,'50.92688140,'-1.37415630,,,,,,,,USPRN_100060718619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060718620,ONT_100060718620,Default,SO18BPK1_POLE_49_SPL16_1,temp2,,N,,ONT,,SOTN001,,,'50.92637640,'-1.37389280,,,,,,,,USPRN_100060718620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060718621,ONT_100060718621,Default,SO18BPK1_POLE_49_SPL16_1,temp2,,N,,ONT,,SOTN001,,,'50.92693520,'-1.37412710,,,,,,,,USPRN_100060718621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
